month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202602,12091,"okaloosa, fl",410000,0,-0.0351,1706,0.029,-0.0621,89,-0.1238,-0.1238,566,0.1792,0.2467,40,0.25,-0.0909,0.0144,0.0025,-0.0013,444,0,-0.1957,0.1586,-0.0083,-0.0465,525,0.2411,0.247,259,-0.0058,-0.0524,1650,0.016,-0.0014,652584,0.0257,-0.095,2235,0.0743,-0.0018,0.3077,0.0526,0.0763,0
202602,12001,"alachua, fl",326000,0.0317,-0.012,925,0.0889,0.0364,69,-0.2126,0.0037,368,0.0824,-0.0265,8,0,0.3333,0.0047,-0.001,0.0011,292,0.2167,0.0282,0.1703,-0.0003,-0.0055,378,0.393,0.1103,202,-0.0079,-0.0237,1608,0.0321,0.0136,439821,-0.0114,0.0549,1306,0.1755,0.0601,0.4083,0.0891,0.0272,0
202602,12109,"st. johns, fl",527625,0.0069,-0.0228,2185,0.029,-0.1406,74,-0.0976,0.1045,854,-0.0295,-0.0876,28,-0.3,-0.6889,0.0068,-0.0038,-0.0137,740,0.0511,-0.2912,0.1802,-0.0026,-0.059,1050,0.2909,0.2479,269,0.0049,-0.0286,1940,0.0038,0.0124,743784,0.0195,-0.0073,3225,0.1022,-0.0447,0.4804,0.0975,0.1496,0
202602,12089,"nassau, fl",566250,-0.0152,-0.0561,758,0.0994,0.0243,64,-0.1859,-0.1645,244,-0.0317,-0.0469,12,0.5,-0.3333,0.0094,0.0025,-0.0043,228,0.0364,-0.1972,0.1781,0.0049,-0.0514,288,0.3151,-0.0154,291,-0.0364,-0.0427,2031,-0.0128,-0.0295,857908,-0.0143,-0.004,1042,0.1559,0.0271,0.3802,0.0623,-0.0153,0
202601,12017,"citrus, fl",307292,-0.0014,-0.0545,1744,-0.0407,0.1776,95,0.0383,0.2752,496,0.4675,0.0553,12,-0.1429,-0.5,0.0046,-0.0009,-0.0059,600,0.2876,0.1278,0.2241,0.0429,-0.0085,362,-0.0243,0.142,183,-0.003,-0.0449,1695,-0.007,0.0049,391252,-0.003,-0.0318,2103,-0.0391,0.1742,0.2076,0.0035,-0.0065,0
202601,12067,"lafayette, fl",410000,-0.065,-0.1885,15,0.0714,0.25,97,0.2805,0.3472,4,,1,0,,,0,0,0,4,,,0.1739,0.1739,0.1739,3,-0.25,-0.1429,236,-0.0024,0.034,1948,-0.077,0.0146,676369,-0.0595,0.4472,19,0.0556,0.2667,0.2,-0.0857,-0.0917,1
202601,12083,"marion, fl",299000,-0.003,-0.0151,3906,-0.0279,0.1835,93,0.0751,0.2653,1088,0.4624,-0.0439,68,0.2143,-0.2766,0.0114,0.0017,-0.0065,1360,0.4407,0.124,0.2235,0.0598,-0.0015,916,-0.0358,0.1164,181,-0.0005,-0.0436,1687,0,0.019,383160,0.0005,-0.0051,4817,-0.0292,0.1689,0.2345,-0.0019,-0.0141,0
202601,12091,"okaloosa, fl",410000,-0.0119,-0.0353,1658,-0.0845,-0.0758,101,0.0202,-0.0288,480,0.4545,0.2698,32,1.6667,0.1429,0.0118,0.007,0.0011,444,0.4323,0.0183,0.1669,0.0467,-0.0054,423,-0.0024,0.1637,261,-0.0005,-0.0346,1624,-0.0002,-0.0196,636205,-0.0118,-0.1067,2080,-0.0698,-0.0359,0.2551,0.021,0.0525,0
202601,12005,"bay, fl",400000,-0.0171,-0.0495,2499,-0.0705,0.0148,106,-0.0093,0.0047,724,0.7833,0.2483,36,0.0588,-0.1429,0.01,0,-0.0022,696,0.4321,0.1048,0.1836,0.0479,-0.0079,452,0.0623,0.2333,363,0.0032,0.1351,1476,-0.0137,0.0444,550525,-0.0349,-0.0393,2944,-0.0526,0.0436,0.1809,0.0226,0.032,0
202601,12129,"wakulla, fl",330000,0.0194,0.007,206,0.0404,0.0223,63,-0.0079,0.0413,80,0.3793,0.2903,0,,-1,0,0,-0.006,32,-0.2727,-0.2381,0.1081,-0.029,-0.0156,58,-0.1471,-0.1145,203,0.0185,0.0668,1500,-0.0202,-0.0092,392696,-0.0008,0.0178,264,-0.0056,-0.0186,0.2816,-0.0619,-0.0435,0
202601,12117,"seminole, fl",399000,0.0052,-0.0023,1354,-0.0468,-0.0701,75,0.0345,-0.0066,568,0.5187,-0.1097,28,1.8,0.5556,0.012,0.0076,0.005,536,0.3267,-0.2047,0.213,0.0307,-0.0484,418,-0.0095,-0.0823,230,-0.0073,-0.0269,1691,0.0027,0.0105,500215,0.0149,0.0167,1771,-0.0385,-0.073,0.3087,0.0116,-0.0041,0
202601,12077,"liberty, fl",275000,0.0046,-0.1295,16,0.0667,0.3913,102,0.1365,0.1087,0,,-1,0,,,0,0,0,4,,,0.1739,0.1739,0.1739,2,-0.2,-0.5556,173,0.1461,0.311,1704,0.0041,-0.063,265116,-0.0156,-0.0181,17,-0.0556,0.0968,0.125,-0.0417,-0.2663,1
202601,12063,"jackson, fl",262450,-0.0401,0.0502,148,-0.0633,0.1473,96,0.1541,-0.0155,32,0.3333,-0.1579,0,,,0,0,0,24,-0.25,-0.2941,0.1132,-0.0247,-0.0662,32,-0.1111,0.1429,183,0.0233,0.2196,1833,0.1033,0.1382,319776,-0.0128,0.1552,180,-0.0769,0.1538,0.2162,-0.0116,-0.0008,0
202601,12089,"nassau, fl",575000,-0.027,-0.0401,689,-0.0343,-0.0892,78,-0.0602,0.0032,252,0.8806,0.2727,8,1,-0.6,0.0069,0.0032,-0.0103,220,0.8644,0.0092,0.1732,0.0624,-0.012,219,-0.0245,-0.0068,302,-0.0003,0.0101,2057,-0.0051,-0.0068,870359,0.0126,0.0426,901,-0.0307,-0.0619,0.3179,0.0032,0.0264,0
202601,12119,"sumter, fl",370000,0.0168,-0.039,632,0.0551,-0.0431,72,-0.0069,0.0588,268,0.5765,0.0806,0,-1,,0,-0.0063,0,276,0.6627,0.0147,0.2523,0.081,0.0023,163,0.0062,-0.0269,249,0.0033,-0.0137,1569,0.0026,-0.0209,470383,0.0062,0.0263,794,0.0447,-0.0411,0.2579,-0.0125,0.0043,0
202601,12011,"broward, fl",394999,-0.0082,-0.0353,15721,-0.0228,0.0077,87,0.0116,0.1678,4044,0.384,-0.0826,164,0.2424,0.0123,0.0074,0.0014,0.0002,3884,0.3042,-0.1445,0.1685,0.0322,-0.0265,2719,-0.0286,0.0044,307,-0.002,-0.0433,1207,-0.0066,-0.0045,825337,0.0064,0.0202,18437,-0.0246,0.0072,0.173,-0.001,-0.0006,0
202601,12133,"washington, fl",303900,0.0343,0.1875,98,-0.0485,0.1395,95,0.0826,0.4615,16,1,-0.4286,0,-1,-1,0,-0.0123,-0.0677,24,0,-0.1429,0.1832,0.0238,-0.0051,20,-0.4667,-0.3939,186,0.0507,0.113,1691,-0.0186,0.0344,355554,0.0079,0.1646,120,-0.1429,0.0084,0.2041,-0.16,-0.1796,0
202601,12007,"bradford, fl",325000,0,0.0098,69,0.0222,-0.1687,102,0.275,0.271,20,4,-0.2308,0,,,0,0,0,32,0.4545,0.2308,0.2883,0.0741,0.1126,22,0.2222,-0.0833,205,0.0381,0.1041,1730,0.0117,-0.027,399712,0.0143,0.1469,87,0.0116,-0.1907,0.3188,0.0522,0.0297,0
202601,12041,"gilchrist, fl",335000,-0.026,-0.0219,69,-0.0612,0.0299,87,0.2211,-0.1407,20,0.6667,1.5,0,,,0,0,0,12,1,0,0.1165,0.0567,-0.0343,13,0.0833,3.3333,210,-0.0439,-0.0452,1845,0.1926,0.2018,425721,-0.0002,-0.2722,82,-0.018,0.1714,0.1884,0.0251,0.1436,1
202601,12075,"levy, fl",373500,0.0355,0.0536,255,-0.0359,0.2,104,-0.0588,0.3165,56,0.0769,0.1667,4,,0,0.011,0.011,-0.0025,68,0.7,0.0303,0.208,0.0905,-0.0181,36,-0.1111,0.1803,213,-0.0827,-0.0736,1779,0.1464,0.1846,477502,0.0231,0.0306,291,-0.038,0.2,0.1412,-0.0119,-0.0024,0
202601,12015,"charlotte, fl",385000,0.0007,-0.0253,3801,0.0073,-0.0833,93,0.0508,0.1847,968,0.3868,-0.1597,52,-0.1034,-0.5593,0.0093,-0.0022,-0.0107,1348,0.5388,-0.1986,0.2426,0.0729,-0.0369,715,0.0983,0.2906,224,0.0051,-0.0456,1741,-0.0053,0.0181,519547,0.0128,0.0469,4510,0.02,-0.0397,0.1881,0.0156,0.0545,0
202601,12115,"sarasota, fl",494700,0.0117,0.0667,5435,0.0646,0.0032,81,0.0728,0.2,1668,0.5027,-0.2019,44,0.5714,-0.3714,0.0052,0.0014,-0.0026,1924,0.5566,-0.1199,0.2264,0.0624,-0.0194,1232,-0.0314,0.0178,283,0.0026,-0.0045,1693,-0.0009,0.0104,1044044,0.0114,0.1667,6665,0.0499,0.0063,0.2267,-0.0225,0.0032,0
202601,12069,"lake, fl",399000,0,-0.0185,2310,-0.006,0.0498,82,0.0123,0.0123,808,0.5598,0.0978,56,0.12,-0.5254,0.0149,0.0011,-0.0174,844,0.4653,-0.0664,0.2171,0.0598,-0.0315,697,-0.0694,0.0403,213,0.0023,-0.0141,1919,-0.0005,0.0063,536104,0.0122,0.0413,3000,-0.026,0.0453,0.3017,-0.0206,-0.0027,0
202601,12065,"jefferson, fl",387500,0.0131,-0.2773,41,-0.0575,0.1233,84,-0.0345,0.0945,8,0,0.3333,0,,,0,0,0,12,1,2,0.1905,0.0986,0.1035,14,0.12,0.3333,189,0.0614,-0.0994,2119,0.0172,0.0205,421239,-0.0501,-0.2381,55,0,0.1702,0.3415,0.0541,0.0538,1
202601,12131,"walton, fl",849000,-0.0179,-0.0895,2119,-0.0847,0.0485,112,0.0516,0.0067,468,0.7463,0.1196,20,-0.1667,-0.1667,0.0065,-0.0014,-0.0021,468,0.1415,0.1471,0.1532,0.018,0.0113,370,-0.1695,-0.1335,520,-0.016,-0.0791,1958,-0.0102,-0.026,1609785,-0.0203,-0.0116,2486,-0.0991,0.0186,0.1746,-0.0178,-0.0367,0
202601,12109,"st. johns, fl",524000,-0.0088,-0.0206,2123,-0.056,-0.076,82,-0.0838,0.0186,880,1.1256,-0.0456,40,0.5385,-0.6774,0.0106,0.0032,-0.0205,704,0.408,-0.1518,0.1829,0.0404,-0.0241,813,-0.0327,0.1459,268,-0.0017,-0.0306,1933,-0.0234,0.0268,729569,-0.0312,-0.0112,2926,-0.0515,-0.024,0.3829,0.0092,0.0741,0
202601,12037,"franklin, fl",654500,-0.0083,-0.0487,287,-0.0069,0.0053,106,-0.023,0.0789,52,0.8571,-0.1613,0,-1,,0,-0.0057,0,40,0.5385,-0.2308,0.1114,0.0367,-0.0252,25,-0.0741,0.1628,396,0.0169,-0.1081,1584,-0.0219,-0.021,913075,0.0065,-0.088,312,-0.0095,0.0163,0.0871,-0.0063,0.0118,0
202601,12071,"lee, fl",399999,0.0001,-0.0907,12332,0.0239,-0.0332,84,0.0633,0.1831,3240,0.3511,-0.1632,112,-0.0508,0.0182,0.0062,-0.001,0.0003,4280,0.5828,-0.1857,0.2375,0.0737,-0.0399,2135,0.0453,0.2291,245,0.0017,-0.0684,1671,-0.0015,-0.0169,668379,0.0181,-0.0333,14443,0.0266,-0.0013,0.1731,0.0035,0.037,0
202601,12111,"st. lucie, fl",415000,-0.0048,-0.038,2965,-0.0084,-0.0372,83,0.044,0.1773,868,0.4276,-0.0939,64,0.5238,0.5238,0.0157,0.006,0.007,968,0.5078,-0.1152,0.2066,0.057,-0.0204,656,-0.0402,-0.0038,235,-0.0015,-0.0416,1748,-0.002,-0.0091,532175,0.0041,-0.0661,3618,-0.0158,-0.0298,0.2212,-0.0073,0.0074,0
202601,12073,"leon, fl",325000,0,0.0853,822,-0.0442,0.2053,69,0.0615,0.1174,300,0.3393,-0.0132,8,0.3333,0.3333,0.0057,0.0013,0.0009,208,0.9623,0.6508,0.1432,0.0654,0.0394,255,-0.1021,-0.0642,199,-0.0028,0.0114,1622,0,0.0598,409565,-0.0167,0.0774,1077,-0.054,0.1277,0.3102,-0.02,-0.0893,0
202601,12085,"martin, fl",499948,0.0287,-0.033,1370,-0.0151,-0.0699,86,0.0424,0.1661,384,0.3151,-0.2381,12,0.2,0.2,0.0054,0.0004,0.0007,440,0.5603,-0.2281,0.1968,0.0565,-0.0464,298,-0.0873,0.0034,294,0.0081,-0.0322,1671,0.0242,0.0369,1394897,0.0534,0.0992,1665,-0.0289,-0.058,0.2175,-0.0172,0.0159,0
202601,12029,"dixie, fl",345000,0.0999,0.1543,96,-0.0448,0.5,119,0.1675,-0.0796,16,0.1429,1,0,,,0,0,0,20,0.1111,2.3333,0.1587,0.0201,0.0814,9,0.3846,1.25,202,-0.1104,0.0116,1500,0.2285,0.1211,409154,0.0735,0.1808,104,-0.0189,0.5407,0.0938,0.0291,0.0313,1
202601,12043,"glades, fl",339900,0,0.0262,76,-0.0318,0.2667,79,-0.0217,-0.1551,24,3,1.4,0,,,0,0,0,12,-0.3333,-0.3333,0.1379,-0.0563,-0.078,8,0.7778,-0.2727,227,-0.0013,0.0188,1549,-0.0074,0.032,413153,-0.0473,0.0844,83,0,0.1528,0.1053,0.0479,-0.0781,1
202601,12055,"highlands, fl",299900,0,-0.0165,834,-0.0054,0.0597,84,0.0182,0.0909,248,0.3933,-0.0606,8,-0.2,0.3333,0.0063,-0.0021,0.0007,260,0.8056,0.0924,0.2019,0.0813,0.0014,155,-0.0801,0.0403,157,-0.0021,-0.1953,2030,0.0105,0.2909,345458,0.0041,-0.0434,987,-0.0189,0.0562,0.1859,-0.0151,-0.0035,0
202601,12107,"putnam, fl",324950,0.0085,0.0654,300,-0.0244,-0.095,104,0.0833,0,64,0.0323,-0.1579,0,-1,-1,0,-0.0049,-0.0041,72,0.3846,-0.2174,0.1743,0.0573,-0.0248,54,-0.0357,-0.25,208,0.0151,-0.016,1545,0,-0.0115,420925,0.0058,0.0073,357,-0.0192,-0.1086,0.18,-0.0021,-0.0372,0
202601,12087,"monroe, fl",1350000,0.0325,0.0286,1413,0.0537,-0.0126,85,0.0625,0.0625,304,0.2991,-0.0952,8,0.3333,1,0.0042,0.0008,0.0022,352,0.5172,-0.1111,0.1859,0.0518,-0.0158,186,0.1589,0.0136,898,0.0058,-0.0154,1596,0.0138,0.0472,2589553,0.029,0.0787,1590,0.0653,-0.0133,0.1316,0.0119,0.0034,0
202601,12095,"orange, fl",425000,-0.0087,0.006,4906,-0.0545,0.0363,86,0.075,0.1316,1772,0.5042,-0.021,64,-0.0588,-0.2,0.0092,0.0006,-0.0007,1676,0.367,-0.0699,0.2074,0.0526,-0.0164,1440,-0.0616,-0.0069,243,-0.0012,-0.0154,1718,-0.0017,0.0243,642216,-0.0114,0.0326,6340,-0.0565,0.0256,0.2935,-0.0022,-0.0128,0
202601,12079,"madison, fl",347500,-0.0036,0.18,50,-0.1379,0.087,117,0.2649,0.5446,12,0,0.2,0,,,0,0,0,12,-0.25,-0.1429,0.1791,0.0067,-0.0361,9,-0.4194,1.25,163,0.0133,0.0997,1984,0.0048,-0.0461,432633,-0.0896,0.0886,59,-0.1973,0.1569,0.18,-0.0872,0.093,0
202601,12105,"polk, fl",335000,-0.0015,-0.0164,4556,-0.0212,-0.0637,91,0.0282,0.0706,1440,0.4754,0.0014,104,0.0833,-0.6463,0.0165,0.0025,-0.0224,1516,0.2305,-0.2055,0.2018,0.0302,-0.046,1272,-0.0953,-0.0043,189,0.0029,-0.0311,1817,0.0001,0.0053,384504,-0.0049,-0.0111,5825,-0.04,-0.0512,0.2792,-0.0229,0.0167,0
202601,12121,"suwannee, fl",360000,-0.04,-0.0426,106,-0.1055,0.1398,102,-0.0642,0.0074,20,0.1111,-0.3333,0,,,0,0,0,16,0,-0.2727,0.1111,0.0146,-0.035,30,-0.0164,0.1538,214,-0.0053,-0.0715,1728,-0.0453,0.0286,423826,-0.0283,-0.0335,138,-0.08,0.1548,0.283,0.0256,0.0034,0
202601,12059,"holmes, fl",265000,0,0.0192,42,-0.1683,-0.25,90,0.0056,0.0198,12,0.2,-0.1429,0,,,0,0,0,12,1,-0.1429,0.1875,0.0957,0.016,14,0.4,0.3333,167,-0.2156,0.0316,1752,0.0123,0.0438,352454,0.0119,0.1112,52,-0.1261,-0.218,0.3333,0.1353,0.1458,0
202601,12031,"duval, fl",290000,-0.0301,-0.0492,3713,-0.0475,-0.0676,81,0,0.1408,1576,0.5421,-0.0296,48,-0.25,-0.4783,0.0073,-0.0032,-0.0059,1516,0.1975,-0.1849,0.2293,0.0323,-0.0357,1310,-0.1116,0.0159,186,-0.0045,-0.0359,1516,-0.0111,-0.027,400648,-0.0261,-0.0268,5032,-0.0631,-0.0441,0.3528,-0.0255,0.029,0
202601,12093,"okeechobee, fl",349250,0.0289,-0.0013,180,-0.0909,0.2632,91,0.1375,0.0254,36,0.0588,0.2,4,,,0.0143,0.0143,0.0143,40,0.6667,0.1765,0.1504,0.0645,-0.015,38,0.027,0.1176,228,0.0004,-0.005,1601,0.0175,0.0666,441713,0.0404,-0.3873,216,-0.071,0.2414,0.2111,0.0242,-0.0275,0
202601,12057,"hillsborough, fl",425000,0,0.0119,5732,-0.0365,0.087,84,0.0633,0.1667,2048,0.5148,-0.064,68,0.0968,-0.3333,0.0077,0.0009,-0.0042,2300,0.2994,0.0332,0.232,0.0353,-0.0031,1632,-0.032,-0.0459,238,0.0021,-0.0051,1796,-0.0039,0.0124,647228,0.0049,0.0204,7362,-0.0351,0.0546,0.2847,0.0013,-0.0397,0
202601,12127,"volusia, fl",374900,0.0013,-0.0003,4238,-0.0355,-0.0506,88,-0.0057,0.1006,1232,0.5795,-0.1124,40,0.0526,-0.5556,0.0062,-0.0004,-0.0069,1252,0.2179,-0.1806,0.1905,0.023,-0.0285,927,-0.0334,-0.0424,236,0.0084,-0.0393,1590,-0.0062,0.0194,486520,0.0032,-0.0341,5151,-0.0357,-0.0487,0.2187,0.0005,0.0019,0
202601,12009,"brevard, fl",374468,0.0014,-0.0274,3879,-0.0183,-0.0439,77,-0.0128,0.0621,1384,0.4268,-0.0598,120,1.5,0.3043,0.0186,0.0101,0.005,1456,0.3333,-0.1435,0.2254,0.0443,-0.0257,1073,-0.0364,-0.0276,225,0.001,-0.0402,1715,-0.002,0.0004,499900,0.0082,-0.0099,4933,-0.0232,-0.0413,0.2766,-0.0052,0.0046,0
202601,12023,"columbia, fl",349995,0.0044,0.0235,226,-0.0342,0.0998,110,0.0526,0.3924,40,0.25,-0.3333,0,,-1,0,0,-0.0138,68,1,0.2593,0.2195,0.1099,0.0515,43,-0.1569,-0.0652,192,0.0279,-0.0037,1780,-0.0085,-0.042,451541,0.0048,-0.0068,268,-0.0596,0.0635,0.1903,-0.0277,-0.0336,0
202601,12081,"manatee, fl",475489,0.001,-0.0041,3611,0.0253,0.0219,80,0.0256,0.1765,1284,0.2918,-0.0945,48,-0.0769,-0.4286,0.0076,-0.0016,-0.006,1488,0.5931,-0.07,0.2365,0.0683,-0.0289,1046,0.0523,0.0497,265,0.0112,-0.0297,1767,-0.0024,0.0051,810639,0.0254,0.0914,4657,0.0287,0.0283,0.2897,0.0074,0.0077,0
202601,12086,"miami-dade, fl",599900,-0.0002,-0.0402,18218,-0.0189,0.0857,94,0.0387,0.1257,3952,0.3618,-0.0907,208,0.0297,0.0097,0.0084,0.0004,-0.0001,3392,0.2149,-0.0737,0.1338,0.02,-0.0193,2808,-0.0819,0.0869,470,-0.0018,-0.0458,1331,0.0023,0.008,1554119,0.0114,-0.0108,21154,-0.0217,0.0927,0.1541,-0.0106,0.0002,0
202601,12097,"osceola, fl",419900,-0.0025,-0.0233,3924,-0.0522,0.0417,100,0.0695,0.105,1056,0.4466,-0.04,76,-0.2692,-0.377,0.0129,-0.0048,-0.01,1072,0.1911,-0.0307,0.1814,0.0297,-0.006,912,-0.0535,-0.0125,215,-0.0019,-0.0416,1914,0,0.005,506103,-0.0042,-0.0219,4829,-0.0544,0.0306,0.2324,-0.0003,-0.0127,0
202601,12033,"escambia, fl",325000,-0.0397,-0.015,1627,-0.0582,-0.0679,90,0.0229,-0.0529,592,0.5661,0.1045,52,3.3333,-0.3158,0.0184,0.0139,-0.0081,568,0.3922,0.0965,0.2007,0.0508,0.0085,529,-0.0554,0.0393,193,-0.0089,0.0046,1624,-0.0114,-0.0018,469705,-0.0193,-0.0253,2150,-0.0611,-0.0442,0.3251,0.001,0.0335,0
202601,12045,"gulf, fl",649900,-0.0608,-0.054,285,-0.0792,0.027,103,-0.1694,-0.1178,96,1.2857,1.6667,0,,-1,0,0,-0.0162,48,0.3333,0.5,0.1091,0.0167,0.0226,50,0.2195,0.1494,362,0.0034,-0.0698,1881,-0.0008,0.0274,902078,-0.0058,-0.0574,333,-0.0513,0.0472,0.1754,0.043,0.0187,1
202601,12001,"alachua, fl",315990,0.0048,-0.0559,849,-0.0691,-0.0064,87,-0.067,0.0545,340,0.8889,0.1258,8,,-0.6,0.0057,0.0057,-0.0079,240,0.2903,0.0435,0.1706,0.0404,0.004,271,-0.1216,-0.039,204,0.0036,-0.0211,1558,0.0074,-0.0335,444899,0.0295,0.0442,1111,-0.0897,-0.0276,0.3192,-0.0191,-0.0108,0
202601,12013,"calhoun, fl",227000,-0.0492,-0.2357,30,-0.1429,-0.1549,136,0.2225,0.1982,4,0,-0.5,0,,,0,0,0,8,1,0,0.2162,0.1447,0.0546,5,-0.4118,-0.1667,128,-0.0213,-0.1974,1528,-0.0065,-0.1705,295080,-0.0008,-0.124,34,-0.2273,-0.1807,0.1667,-0.0762,-0.0023,1
202601,12099,"palm beach, fl",499000,0,-0.0263,12464,0.0025,-0.0706,80,0.0289,0.0667,3712,0.4872,-0.0358,148,0.2982,0.0882,0.0076,0.0012,0.0005,3912,0.5511,-0.1248,0.2018,0.0586,-0.0215,2614,-0.0241,0.1207,309,0.0055,-0.0227,1513,0.0083,0.0083,1595577,0.0349,0.1106,15064,-0.0024,-0.0424,0.2097,-0.0057,0.0358,0
202601,12003,"baker, fl",399950,0.0631,0.212,57,-0.088,-0.1429,79,-0.0424,0.0429,12,-0.3333,-0.5,0,-1,,0,-0.0164,0,16,0.6,0,0.1882,0.1013,0.0283,17,-0.15,-0.0556,212,0.0278,0.0569,1937,0.0125,0.0699,482446,0.0458,0.185,76,-0.0559,-0.0952,0.2982,-0.0218,0.0276,0
202601,12061,"indian river, fl",449000,0.0142,-0.0022,1764,0.0063,-0.039,82,0.1156,0.1007,552,0.7692,-0.0282,28,0.2727,-0.3636,0.0104,0.0014,-0.0069,504,0.5949,-0.1628,0.1782,0.0477,-0.0391,378,0.037,-0.0308,253,0.0044,-0.0422,1776,-0.0092,0.002,898886,0.0115,-0.0723,2128,0.0088,-0.038,0.2143,0.0064,0.0018,0
202601,12019,"clay, fl",359900,0.0014,-0.04,838,-0.074,-0.0891,82,0.0789,0.0547,300,0.3043,-0.0446,60,2,-0.1429,0.0367,0.0222,-0.0077,364,0.456,-0.1034,0.2391,0.0774,-0.0269,344,-0.1077,0.065,192,0.0102,-0.0209,1860,0.0022,-0.0173,414105,0.0037,-0.0314,1186,-0.0824,-0.0531,0.4105,-0.0155,0.0594,0
202601,12123,"taylor, fl",282450,0.0025,-0.0554,95,0.0497,0.5833,91,-0.2113,0.3817,32,1,0.7778,0,,,0,0,0,20,1,1,0.1655,0.0792,0.0529,10,-0.1667,-0.1667,187,-0.1453,0.012,1671,0.2123,0.0696,404334,0.0242,0.1896,105,0.0145,0.4483,0.1053,-0.0273,-0.0947,1
202601,12039,"gadsden, fl",297000,0,-0.0261,108,-0.0314,0.2203,88,0.1355,0.1355,24,0.3333,-0.0769,0,,-1,0,0,-0.0143,24,0.7143,0.2,0.1579,0.0591,0.0198,16,-0.1795,-0.4921,167,-0.0079,-0.0201,1872,0.0423,0.0833,342828,-0.0441,0.035,124,-0.0534,0.042,0.1481,-0.0267,-0.2078,0
202601,12035,"flagler, fl",425000,0.0096,-0.0046,1345,-0.0132,-0.0362,87,-0.0794,-0.036,424,0.3677,0.0392,48,0.8462,-0.619,0.0216,0.0092,-0.037,448,0.4834,-0.1076,0.2117,0.066,-0.0294,351,-0.1192,0.1838,225,0.0139,-0.0269,1905,0.0013,0.0066,606611,0.0279,0.0717,1692,-0.0326,0.0048,0.261,-0.0314,0.0485,0
202601,12051,"hendry, fl",340510,0.0009,-0.0772,283,0.0089,0.2691,100,0.1299,-0.0244,68,0.619,0.0968,4,0,-0.3333,0.0101,-0.0011,-0.0072,60,0.3636,0.0714,0.1511,0.0318,-0.0203,44,0.1429,-0.2072,220,-0.0004,-0.0375,1563,-0.0188,-0.0596,427945,0.0116,-0.1413,324,0.0205,0.151,0.1555,0.0182,-0.0934,0
202601,12101,"pasco, fl",349000,-0.0029,-0.0029,3410,-0.0313,0.0583,84,0.05,0.1831,1284,0.4235,-0.0763,36,-0.1429,-0.7049,0.0068,-0.0006,-0.0152,1396,0.3195,-0.0319,0.2339,0.0404,-0.0078,1028,0,-0.1546,206,-0.0022,-0.0156,1665,-0.0051,-0.0045,421128,-0.0053,0.0311,4435,-0.0246,-0.0002,0.3015,0.0094,-0.0759,0
202601,12047,"hamilton, fl",254000,-0.0575,0.0263,29,-0.1471,-0.3626,136,0.0168,0.242,4,0,-0.3333,0,,,0,0,0,4,0,-0.5,0.093,0.0078,-0.0488,8,-0.2727,0.6,192,-0.023,0.083,1750,0.0315,0.1356,419132,0.0571,0.2577,37,-0.1778,-0.2673,0.2759,-0.0477,0.166,0
202601,12049,"hardee, fl",349900,0.0072,-0.0279,49,-0.1327,-0.0926,97,-0.0372,0.0659,8,1,0,0,,-1,0,0,-0.0523,12,1,-0.3333,0.1875,0.1255,-0.0431,12,-0.4545,-0.1429,167,0.0213,-0.1345,2032,-0.0372,0.1667,466426,0.0272,0.0348,61,-0.2078,-0.1029,0.2449,-0.1445,-0.0144,0
202601,12103,"pinellas, fl",430000,0.0002,0.0299,7006,-0.0011,0.1253,86,0.0683,0.2932,2276,0.6304,-0.0657,44,-0.2903,-0.3125,0.0042,-0.0018,-0.002,2868,0.5828,0.0317,0.2611,0.0777,-0.0021,1411,-0.0266,-0.0571,309,0.0029,0.0075,1364,0.004,0.0456,711719,0.0184,0.0993,8415,-0.0055,0.09,0.2014,-0.0053,-0.039,0
202601,12053,"hernando, fl",350000,-0.0028,-0.0151,1311,-0.0314,0.0826,86,0.0361,0.1944,428,0.4362,-0.1083,24,0.0909,-0.5385,0.0111,0.0007,-0.0159,548,0.207,0.0661,0.2463,0.0329,0.0028,428,-0.0414,0.0452,197,-0.004,-0.019,1827,0.001,0.0022,425057,-0.0041,0.0174,1735,-0.0332,0.075,0.3265,-0.0034,-0.0117,0
202601,12021,"collier, fl",725000,-0.0065,-0.0843,6770,0.0512,-0.0158,84,0.1275,0.2,1788,0.5494,-0.142,48,1.1818,-0.04,0.0058,0.0032,0.0007,1936,0.9018,-0.1933,0.1976,0.0792,-0.0398,1031,0.0499,0.1098,416,0.0034,-0.0644,1813,-0.0017,0.0053,1684499,0.0041,-0.0881,7792,0.0505,-0.0012,0.1523,-0.0002,0.0172,0
